Lat/Long, -80.000, -79.750, -79.500, -79.250, -79.000, -78.750, -78.500, -78.250, -78.000, -77.750, -77.500, -77.250, -77.000, -76.750, -76.500, -76.250, -76.000, -75.750, -75.500, -75.250, -75.000, -74.750, -74.500, -74.250, -74.000
  41.000, 0.00167, 0.00301, 0.00429, 0.00542, 0.00633, 0.00700, 0.00736, 0.00730, 0.00684, 0.00606, 0.00493, 0.00350, 0.00210, 0.00123, 0.00133, 0.00181, 0.00228, 0.00265, 0.00274, 0.00241, 0.00161, 0.00076, 0.00003,-0.00055,-0.00104
  40.750, 0.00127, 0.00241, 0.00353, 0.00448, 0.00522, 0.00582, 0.00619, 0.00610, 0.00560, 0.00496, 0.00391, 0.00228, 0.00055,-0.00064, 0.00001, 0.00085, 0.00142, 0.00195, 0.00224, 0.00204, 0.00100, 0.00016,-0.00040,-0.00072,-0.00095
  40.500, 0.00085, 0.00174, 0.00271, 0.00343, 0.00385, 0.00433, 0.00477, 0.00459, 0.00389, 0.00365, 0.00305, 0.00136,-0.00064,-0.00263,-0.00081, 0.00019, 0.00041, 0.00093, 0.00149, 0.00166, 0.00016,-0.00052,-0.00082,-0.00082,-0.00079
  40.250, 0.00044, 0.00100, 0.00188, 0.00225, 0.00202, 0.00226, 0.00294, 0.00261, 0.00114, 0.00169, 0.00218, 0.00084,-0.00069,-0.00387,-0.00036,-0.00013,-0.00111,-0.00100, 0.00000, 0.00081,-0.00095,-0.00092,-0.00093,-0.00066,-0.00049
  40.000, 0.00014, 0.00021, 0.00108, 0.00100,-0.00040,-0.00072, 0.00037, 0.00000,-0.00330,-0.00207, 0.00020, 0.00055, 0.00000, 0.00312, 0.00035,-0.00128,-0.00297,-0.00554,-0.00200,-0.00455,-0.00009,-0.00006,-0.00014,-0.00007,-0.00007
  39.750, 0.00021, 0.00002, 0.00000,-0.00067,-0.00278,-0.00458,-0.00452,-0.00422,-0.00678,-0.01066,-0.00879,-0.00163,-0.00187,-0.00360,-0.00141,-0.00547,-0.00592,-0.00600,-0.00700,-0.00471, 0.00039, 0.00022, 0.00046, 0.00040, 0.00017
  39.500, 0.00016,-0.00095,-0.00460,-0.00696,-0.00763,-0.00775,-0.00536,-0.00522,-0.00703,-0.00985,-0.00985,-0.00700,-0.00673,-0.00697,-0.00712,-0.00600,-0.00500,-0.00787,-0.00881,-0.00565,-0.00203, 0.00091, 0.00083, 0.00040,-0.00013
  39.250, 0.00029,-0.00078,-0.00256,-0.00434,-0.00366,-0.00172,-0.00258,-0.00324,-0.00370,-0.00717,-0.00792,-0.00992,-0.00900,-0.00919,-0.00898,-0.00919,-0.01400,-0.01000,-0.00856,-0.00687,-0.00200,-0.00186,-0.00069,-0.00078,-0.00136
  39.000, 0.00077, 0.00009, 0.00017, 0.00001, 0.00011, 0.00023,-0.00068, 0.00002,-0.00045,-0.00231,-0.00806,-0.01000,-0.01000,-0.01100,-0.01100,-0.01178,-0.01138,-0.01282,-0.00824,-0.00634,-0.00295,-0.00037,-0.00157,-0.00273,-0.00359
  38.750, 0.00165, 0.00140, 0.00162, 0.00172, 0.00159, 0.00117, 0.00045, 0.00042, 0.00019, 0.00016,-0.00336,-0.00800,-0.01300,-0.01482,-0.01314,-0.01500,-0.01522,-0.01687,-0.01472,-0.01185,-0.00852,-0.00685,-0.00680,-0.00705,-0.00728
  38.500, 0.00249, 0.00234, 0.00240, 0.00235, 0.00203, 0.00138, 0.00051,-0.00026,-0.00094, 0.00083, 0.00048,-0.00457,-0.01245,-0.01348,-0.01400,-0.01614,-0.01797,-0.02047,-0.02120,-0.02149,-0.02064,-0.01712,-0.01449,-0.01286,-0.01190
  38.250, 0.00314, 0.00293, 0.00279, 0.00254, 0.00207, 0.00137, 0.00054,-0.00013,-0.00032, 0.00067, 0.00000,-0.00594,-0.00900,-0.01108,-0.01467,-0.01700,-0.01887,-0.02448,-0.02793,-0.03133,-0.02990,-0.02528,-0.02110,-0.01815,-0.01631
  38.000, 0.00365, 0.00332, 0.00299, 0.00258, 0.00203, 0.00133, 0.00061, 0.00008,-0.00002, 0.00044, 0.00047,-0.00085,-0.00241,-0.00759,-0.01300,-0.01493,-0.01782,-0.02825,-0.03342,-0.03595,-0.03302,-0.02845,-0.02433,-0.02134,-0.01948
  37.750, 0.00405, 0.00360, 0.00313, 0.00261, 0.00201, 0.00136, 0.00074, 0.00027, 0.00006, 0.00008, 0.00035, 0.00052, 0.00043, 0.00054,-0.00111,-0.00784,-0.01435,-0.02056,-0.02484,-0.02836,-0.02784,-0.02572,-0.02347,-0.02179,-0.02092
  37.500, 0.00441, 0.00385, 0.00328, 0.00270, 0.00210, 0.00153, 0.00103, 0.00069, 0.00056, 0.00065, 0.00094, 0.00113, 0.00099, 0.00205, 0.00096, 0.00009,-0.00091, 0.00030,-0.00524,-0.01290,-0.01703,-0.01870,-0.01933,-0.01986,-0.02071
  37.250, 0.00476, 0.00411, 0.00349, 0.00288, 0.00233, 0.00186, 0.00153, 0.00141, 0.00153, 0.00192, 0.00256, 0.00332, 0.00423, 0.00581, 0.00686, 0.00831, 0.00969, 0.01060, 0.00654,-0.00023,-0.00603,-0.01028,-0.01353,-0.01640,-0.01930
  37.000, 0.00511, 0.00441, 0.00375, 0.00316, 0.00268, 0.00236, 0.00225, 0.00241, 0.00291, 0.00376, 0.00498, 0.00655, 0.00850, 0.01094, 0.01340, 0.01593, 0.01791, 0.01836, 0.01535, 0.00979, 0.00370,-0.00202,-0.00726,-0.01226,-0.01722
